number,Plant_ID,Flower_ID,Date_collected,Date_plated,Replicate,Nectar_cm,Nectar_mm,Nectar_vol,Stigma_closed,Fcfu1,Fcfu2,Fcfu3,Fcfu4,Fcfu5,Fcfu6,F_nontarget,Fcfu_avg,FCFU_total,FCFU_ul,log(FCFU+1),Bcfu1,Bcfu2,Bcfu3,Bcfu4,Bcfu5,Bcfu6,Bcfu_avg,BCFU_total,BCFUul,log(BCFU+1),,,,,,,,,,
1037,BS10,1037,7/15/15,,5,0.4,4,0.484261501,Yes,12,,,,,,,12,5.811138015,111.5982811,2.051531761,88,1,1,1,,,22.75,91,52380.28803,4.719176173,,,,,,,,,,
1038,BS10,1038,7/15/15,,6,0.8,8,0.968523002,Yes,0,,,,,,,0,0,0,0,2,,,,,,2,2,593.6093609,2.774231742,,,,,,,,,,
1039,BS10,1039,7/15/15,,7,0.4,4,0.484261501,Yes,31,,,,,,,31,15.01210654,288.2955595,2.461341768,1,,,,,,1,1,575.6075608,2.760880333,,,,,,,,,,
1040,BS10,1040,7/15/15,,8,1.2,12,1.452784504,Yes,3,,,,,,,3,4.358353511,29.64465676,1.486354761,3,,,,,,3,3,611.6111611,2.787184905,,,,,,,,,,
1041,BS11,1041,7/15/15,,1,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1042,BS11,1042,7/15/15,,2,2.5,25,3.026634383,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1043,BS11,1043,7/15/15,,3,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,4,,,,,,4,4,1856.345635,3.268892729,,,,,,,,,,
1044,BS11,1044,7/15/15,,4,1.2,12,1.452784504,Yes,0,,,,,,,0,0,0,0,55,6,,,,,30.5,61,12436.09361,4.094718903,,,,,,,,,,
1045,BS11,1045,7/15/15,,5,0.5,5,0.605326877,Yes,0,,,,,,2,0,0,0,0,103,,,,,,103,103,47800.90009,4.67944516,,,,,,,,,,
1046,BS11,1046,7/15/15,,6,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1047,BS11,1047,7/15/15,,7,0.6,6,0.726392252,Yes,6,,,,,,,6,4.358353511,56.67168379,1.760962631,5,2,,,,,3.5,7,2728.172817,3.436031037,,,,,,,,,,
1048,BS11,1048,7/15/15,,8,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,10000,,,,,,10000,10000,7614761.476,6.881656361,,,,,,,,,,
1049,BS12,1049,7/15/15,,1,2.5,25,3.026634383,Yes,0,,,,,,ALL,0,0,0,0,10000,,,,,,10000,10000,1072187.219,6.030271031,,,,,,,,,,
1050,BS12,1050,7/15/15,,2,0.1,1,0.121065375,Yes,17,,,,,,,17,2.05811138,154.3892561,2.191420988,55,,,,,,55,55,123663.3663,5.092244576,,,,,,,,,,
1051,BS12,1051,7/15/15,,3,1.6,16,1.937046005,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1052,BS12,1052,7/15/15,,4,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,92,3,,,,,47.5,95,54682.71827,4.737858037,,,,,,,,,,
1053,BS12,1053,7/15/15,,5,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1054,BS12,1054,7/15/15,,6,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,482,,,,,,482,482,546208.8209,5.737359505,,,,,,,,,,
1055,BS12,1055,7/15/15,,7,3.5,35,4.237288136,Yes,6,,,,,,,6,25.42372881,69.32356085,1.847100853,0,,,,,,0,0,0,0,,,,,,,,,,
1056,BS12,1056,7/15/15,,8,0.7,7,0.847457627,Yes,103,,,,,,,103,87.28813559,980.3532346,2.991825358,16,13,7,2,,,9.5,38,12792.07921,4.106975089,,,,,,,,,,
1057,SB1,1057,7/16/15,,1,0.5,5,0.605326877,Yes,7,3,,,,,,5,3.026634383,46.86284347,1.679998496,92,14,,,,,53,106,49193.15932,4.691913543,,,,,,,,,,
1058,SB1,1058,7/16/15,,2,0.9,9,1.089588378,Yes,0,,,,,,,0,0,0,0,23,,,,,,23,23,6114.011401,3.786397271,,,,,,,,,,
1059,SB1,1059,7/16/15,,3,1.4,14,1.694915254,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,177.3177318,2.251194531,,,,,,,,,,
1060,SB1,1060,7/16/15,,4,0.3,3,0.363196126,Yes,11,3,1,1,,,,4,1.452784504,36.90857928,1.578737508,237,,,,,,237,237,180469.847,5.256407057,,,,,,,,,,
1061,SB1,1061,7/16/15,,5,0.6,6,0.726392252,Yes,23,,,,,,,23,16.70702179,217.2414545,2.338937247,286,3,3,1,,,73.25,293,114193.5194,5.057645261,,,,,,,,,,
1062,SB1,1062,7/16/15,,6,1.1,11,1.331719128,Yes,9,,,,,,,9,11.98547215,88.27956286,1.950752055,162,74,10,,,,82,246,54308.8127,4.734878305,,,,,,,,,,
1063,SB1,1063,7/16/15,,7,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,1,1,,,,,1,2,4496.849685,3.653004938,,,,,,,,,,
1064,SB1,1064,7/16/15,,8,0.1,1,0.121065375,Yes,61,,,,,,1,61,7.384987893,553.9849777,2.744281228,9,,,,,,9,9,20235.82358,4.306142346,,,,,,,,,,
1065,SB 2,1065,7/16/15,,1,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,3,,,,,,3,3,3399.639964,3.531560654,,,,,,,,,,
1066,SB 2,1066,7/16/15,,2,0.6,6,0.726392252,Yes,31,,,,,,,31,22.51815981,292.8036996,2.46805726,7,,,,,,7,7,2728.172817,3.436031037,,,,,,,,,,
1067,SB 2,1067,7/16/15,,3,1.1,11,1.331719128,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1068,SB 2,1068,7/16/15,,4,0.2,2,0.242130751,Yes,2,2,,,,,,2,0.484261501,18.30886577,1.285756763,3592,,,,,,3592,3592,4070502.25,6.609648106,,,,,,,,,,
1069,SB 2,1069,7/16/15,,5,0.2,2,0.242130751,Yes,11,,,,,,,11,2.663438257,100.6987617,2.007315665,17,,,,,,17,17,19264.62646,4.284783136,,,,,,,,,,
1070,SB 2,1070,7/16/15,,6,0.9,9,1.089588378,Yes,3,,,,,,,3,3.268765133,28.99024933,1.476980076,6,,,,,,6,6,1594.959496,3.203021865,,,,,,,,,,
1071,SB 2,1071,7/16/15,,7,0.5,5,0.605326877,No,0,,,,,,,0,0,0,0,48,,,,,,48,48,22276.14761,4.347859583,,,,,,,,,,
1072,SB 2,1072,7/16/15,,8,2,20,2.421307506,No,0,,,,,,,0,0,0,0,6096,11,,,,,3053.5,6107,790996.6697,5.898175204,,,,,,,,,,
1073,SB 3,1073,7/16/15,,1,1,10,1.210653753,Yes,0,,,,,,,0,0,0,0,1893,,,,,,1893,1893,456296.4896,5.659248079,,,,,,,,,,
1074,SB 3,1074,7/16/15,,2,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,44,,,,,,44,44,17148.51485,4.234251839,,,,,,,,,,
1075,SB 3,1075,7/16/15,,3,1.1,11,1.331719128,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,220.7675313,2.345897962,,,,,,,,,,
1076,SB 3,1076,7/16/15,,4,2.3,23,2.784503632,Yes,0,,,,,,,0,0,0,0,10000,305,5,,,,3436.666667,10310,1185409.932,6.073868928,,,,,,,,,,
1077,SB 3,1077,7/16/15,,5,0.9,9,1.089588378,Yes,0,,,,,,,0,0,0,0,13,,,,,,13,13,3455.745575,3.538667416,,,,,,,,,,
1078,SB 3,1078,7/16/15,,6,3.5,35,4.237288136,Yes,3,,,,,,,3,12.71186441,34.66178042,1.552203022,291,27,,,,,159,318,25989.55896,4.41481562,,,,,,,,,,
1079,SB 3,1079,7/16/15,,7,0.1,1,0.121065375,No,0,,,,,,,0,0,0,0,10000,,,,,,10000,10000,22484248.42,7.351878394,,,,,,,,,,
1080,SB 3,1080,7/16/15,,8,0.3,3,0.363196126,No,0,,,,,,all,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1081,SB4,1081,7/16/15,,1,0.1,1,0.121065375,Yes,1,,,,,,,1,0.121065375,9.081720946,1.003534672,916,,,,,,916,916,2059557.156,6.31377406,,,,,,,,,,
1082,SB4,1082,7/16/15,,2,1,10,1.210653753,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1083,SB4,1083,7/16/15,,3,0.5,5,0.605326877,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1084,SB4,1084,7/16/15,,4,0.2,2,0.242130751,No,0,,,,,,,0,0,0,0,30,3,,,,,16.5,33,37396.0396,4.572837224,,,,,,,,,,
1085,SB4,1085,7/16/15,,5,0.5,5,0.605326877,No,0,,,,,,,0,0,0,0,1,,,,,,1,1,464.0864086,2.667533648,,,,,,,,,,
1086,SB4,1086,7/16/15,,6,0.1,1,0.121065375,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1087,SB4,1087,7/16/15,,7,0.2,2,0.242130751,No,0,,,,,,,0,0,0,0,99,7,,,,,53,106,120120.6121,5.079621152,,,,,,,,,,
1088,SB4,1088,7/16/15,,8,0.8,8,0.968523002,No,94,13,,,,,,53.5,51.81598063,513.1026911,2.711049877,16,,,,,,16,16,4748.874887,3.67668217,,,,,,,,,,
1089,SB5,1089,7/16/15,,1,1,10,1.210653753,Yes,1,,,,,,,1,1.210653753,9.73612838,1.030847696,7,1,,,,,4,8,1928.352835,3.285411658,,,,,,,,,,
1090,SB5,1090,7/16/15,,2,1.3,13,1.573849879,Yes,27,,,,,,,27,42.49394673,268.7651332,2.430985817,9,4,,,,,6.5,13,2464.446445,3.391895573,,,,,,,,,,
1091,SB5,1091,7/16/15,,3,1.8,18,2.179176755,Yes,0,,,,,,,0,0,0,0,5,,,,,,5,5,709.5709571,2.851607453,,,,,,,,,,
1092,SB5,1092,7/16/15,,4,0.1,1,0.121065375,Yes,19,,,,,,,19,2.300242131,172.552698,2.239431369,6,1,,,,,3.5,7,15738.9739,4.197004008,,,,,,,,,,
1093,SB5,1093,7/16/15,,5,2,20,2.421307506,Yes,0,,,,,,,0,0,0,0,7,1,,,,,4,8,1036.183618,3.015855649,,,,,,,,,,
1094,SB5,1094,7/16/15,,6,2.1,21,2.542372881,Yes,0,,,,,,all,0,0,0,0,55,21,2,,,,26,78,9688.568857,3.986304453,,,,,,,,,,
1095,SB5,1095,7/16/15,,7,0.4,4,0.484261501,Yes,1,,,,,,,1,0.484261501,9.299856757,1.012831185,0,,,,,,0,0,0,0,,,,,,,,,,
1096,SB5,1096,7/16/15,,8,1.8,18,2.179176755,Yes,0,,,,,,all,0,0,0,0,12,2,,,,,7,14,1986.79868,3.298372398,,,,,,,,,,
1097,SB6,1097,7/16/15,,1,0.2,2,0.242130751,Yes,43,,,,,,,43,10.41162228,393.640614,2.596201778,0,,,,,,0,0,0,0,,,,,,,,,,
1098,SB6,1098,7/16/15,,2,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,24,2,,,,,13,26,29463.54635,4.469299759,,,,,,,,,,
1099,SB6,1099,7/16/15,,3,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1100,SB6,1100,7/16/15,,4,1.1,11,1.331719128,Yes,0,,,,,,,0,0,0,0,2,1,,,,,1.5,3,662.3025939,2.821711696,,,,,,,,,,
1101,SB6,1101,7/16/15,,5,0.05,0.5,0.060532688,Yes,0,,,,,,all,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1102,SB6,1102,7/16/15,,6,1.6,16,1.937046005,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1103,SB6,1103,7/16/15,,7,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1104,SB6,1104,7/16/15,,8,1.6,16,1.937046005,Yes,112,44,43,13,,,,53,102.6634383,539.1372002,2.732504089,914,14,6,,,,311.3333333,934,147014.6265,5.167363499,,,,,,,,,,
1105,SB7,1105,7/16/15,,1,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1106,SB7,1106,7/16/15,,2,0.9,9,1.089588378,Yes,0,,,,,,,0,0,0,0,1,1,,,,,1,2,531.6531653,2.726444512,,,,,,,,,,
1107,SB7,1107,7/16/15,,3,1,10,1.210653753,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,241.0441044,2.383894509,,,,,,,,,,
1108,SB7,1108,7/16/15,,4,1.4,14,1.694915254,Yes,0,,,,,,,0,0,0,0,2,1,,,,,1.5,3,531.9531953,2.72668907,,,,,,,,,,
1109,SB7,1109,7/16/15,,5,2.4,24,2.905569007,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1110,SB7,1110,7/16/15,,6,1.1,11,1.331719128,Yes,0,,,,,,,0,0,0,0,5,,,,,,5,5,1103.837656,3.043298468,,,,,,,,,,
1111,SB7,1111,7/16/15,,7,3.2,32,3.87409201,Yes,0,,,,,,,0,0,0,0,8,,,,,,8,8,701.620162,2.846720608,,,,,,,,,,
1112,SB7,1112,7/16/15,,8,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1113,SB8,1113,7/16/15,,1,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1114,SB8,1114,7/16/15,,2,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,2,,,,,,2,2,928.1728173,2.968096496,,,,,,,,,,
1115,SB8,1115,7/16/15,,3,0.3,3,0.363196126,Yes,12,,,,,,,12,4.358353511,110.7257378,2.048153231,10,2,1,,,,4.333333333,13,9899.189919,3.995643526,,,,,,,,,,
1116,SB8,1116,7/16/15,,4,0.1,1,0.121065375,Yes,3,,,,,,,3,0.363196126,27.24516284,1.450944083,2,2,,,,,2,4,8993.69937,3.953986652,,,,,,,,,,
1117,SB8,1117,7/16/15,,5,1.2,12,1.452784504,Yes,0,,,,,,,0,0,0,0,9,,,,,,9,9,1834.833483,3.263833287,,,,,,,,,,
1118,SB8,1118,7/16/15,,6,1.3,13,1.573849879,Yes,0,,,,,,,0,0,0,0,4,3,2,,,,3,9,1706.155231,3.232273013,,,,,,,,,,
1119,SB8,1119,7/16/15,,7,0.1,1,0.121065375,Yes,1,,,,,,,1,0.121065375,9.081720946,1.003534672,0,,,,,,0,0,0,0,,,,,,,,,,
1120,SB8,1120,7/16/15,,8,0.6,6,0.726392252,No,0,4,,,,,,2,1.452784504,18.89056126,1.298647038,2,,,,,,2,2,779.4779478,2.892360637,,,,,,,,,,
1121,SB9,1121,7/16/15,,1,2.6,26,3.147699758,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1122,SB9,1122,7/16/15,,2,1.4,14,1.694915254,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1123,SB9,1123,7/16/15,,3,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1124,SB9,1124,7/16/15,,4,1,10,1.210653753,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1125,SB9,1125,7/16/15,,5,0.4,4,0.484261501,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1126,SB9,1126,7/16/15,,6,1.6,16,1.937046005,No,0,,,,,,all,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1127,SB9,1127,7/16/15,,7,1.2,12,1.452784504,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1128,SB9,1128,7/16/15,,8,1,10,1.210653753,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1129,SB10,1129,7/16/15,,1,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,7,1,,,,,4,8,4604.860486,3.663310779,,,,,,,,,,
1130,SB10,1130,7/16/15,,2,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1131,SB10,1131,7/16/15,,3,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,1133.213321,3.054694744,,,,,,,,,,
1132,SB10,1132,7/16/15,,4,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1133,SB10,1133,7/16/15,,5,1,10,1.210653753,Yes,0,,,,,,,0,0,0,0,1984,10,,,,,997,1994,480641.9442,5.681822571,,,,,,,,,,
1134,SB10,1134,7/16/15,,6,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1135,SB10,1135,7/16/15,,7,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1136,SB10,1136,7/16/15,,8,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1137,SB11,1137,7/16/15,,1,0.6,6,0.726392252,Yes,1,,,,,,,1,0.726392252,9.445280632,1.018920113,300,,,,,,300,300,116921.6922,5.067898807,,,,,,,,,,
1138,SB11,1138,7/16/15,,2,1.2,12,1.452784504,Yes,0,,,,,,,0,0,0,0,14,4,,,,,9,18,3669.666967,3.564744983,,,,,,,,,,
1139,SB11,1139,7/16/15,,3,0.8,8,0.968523002,Yes,0,,,,,,,0,0,0,0,16,8,,,,,12,24,7123.312331,3.852742951,,,,,,,,,,
1140,SB11,1140,7/16/15,,4,0.1,1,0.121065375,Yes,0,8,1,,,,,3,0.363196126,27.24516284,1.450944083,492,,,,,,492,492,1106225.023,6.04384387,,,,,,,,,,
1141,SB11,1141,7/16/15,,5,2.3,23,2.784503632,Yes,26,,,,,,,26,72.39709443,277.7159726,2.445161858,0,,,,,,0,0,0,0,,,,,,,,,,
1142,SB11,1142,7/16/15,,6,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,389.7389739,2.591886732,,,,,,,,,,
1143,SB11,1143,7/16/15,,7,0.6,6,0.726392252,Yes,57,,,,,,,57,41.40435835,538.380996,2.731895641,40,1,,,,,20.5,41,15979.29793,4.203584872,,,,,,,,,,
1144,SB11,1144,7/16/15,,8,0.7,7,0.847457627,No,0,,,,,,,0,0,0,0,14,3,1,,,,6,18,6059.405941,3.782501715,,,,,,,,,,
1145,SB12,1145,7/16/15,,1,1.3,13,1.573849879,Yes,0,,,,,,,0,0,0,0,11,,,,,,11,11,2085.300838,3.319376932,,,,,,,,,,
1146,SB12,1146,7/16/15,,2,0.05,0.5,0.060532688,yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1147,SB12,1147,7/16/15,,3,0.3,3,0.363196126,yes,11,,,,,,,11,3.995157385,101.498593,2.010717904,10000,2,,,,,5001,10002,7616284.428,6.881743211,,,,,,,,,,
1148,SB12,1148,7/16/15,,4,0.6,6,0.726392252,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1149,SB12,1149,7/16/15,,5,0.7,7,0.847457627,No,0,,,,,,,0,0,0,0,1,,,,,,1,1,336.6336634,2.528445741,,,,,,,,,,
1150,SB12,1150,7/16/15,,6,2,20,2.421307506,No,0,,,,,,,0,0,0,0,18,1,,,,,9.5,19,2460.936094,3.391276775,,,,,,,,,,
1151,SB12,1151,7/16/15,,7,2.1,21,2.542372881,No,0,,,,,,,0,0,0,0,34,3,2,,,,13,39,4844.284428,3.685319276,,,,,,,,,,
1152,SB12,1152,7/16/15,,8,0.6,6,0.726392252,No,14,,,,,,,14,10.16949153,132.2339288,2.124614835,4,,,,,,4,4,1558.955896,3.19311232,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,.,#VALUE!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
